Data;BRAZIL CDS USD SR 5Y D14 Corp  (R1);INDON CDS USD SR 5Y D14 Corp  (R2);TURKEY CDS USD SR 5Y D14 Corp  (R2);COLOM CDS USD SR 5Y D14 Corp  (R2);PERU CDS USD SR 5Y D14 Corp  (R2);HUNGARY CDS USD SR 5Y D14 Corp  (R1);KOREA CDS USD SR 5Y D14 Corp  (L1);MALAYS CDS USD SR 5Y D14 Corp  (R2);PHILIP CDS USD SR 5Y D14 Corp  (R2);ARGENT CDS USD SR 5Y D14 Corp  (L2);BGARIA CDS USD SR 5Y D14 Corp  (R2);CROATB CDS USD SR 5Y D14 Corp  (R1);CZECH CDS USD SR 5Y D14 Corp  (L1);GREECE CDS USD SR 5Y D14 Corp  (L2);ICELND CDS USD SR 5Y D14 Corp  (R2);INDIA CDS USD SR 5Y D14 Corp  (R1);IRELND CDS USD SR 5Y D14 Corp  (R2);MEX CDS USD SR 5Y D14 Corp  (R2);CHILE CDS USD SR 5Y D14 Corp  (R2);MOROC CDS USD SR 5Y D14 Corp  (R2);POLAND CDS USD SR 5Y D14 Corp  (L1);RUSSIA CDS USD SR 5Y D14 Corp  (R1);REPSOU CDS USD SR 5Y D14 Corp  (R1);SLOVEN CDS USD SR 5Y D14 Corp  (R1);THAI CDS USD SR 5Y D14 Corp  (R2);BTUN CDS USD SR 5Y D14 Corp  (R1);VIETNM CDS USD SR 5Y D14 Corp  (R2)
23-08-06;132410;169125;197450;134037;127392;45000;25083;27417;176500;252251;32500;36000;;10880;9500;;;50600;21500;;18500;48600;54051;;37000;;91000
24-08-06;134172;167250;207964;140676;133675;46500;24813;27875;179375;253751;32500;34000;;10690;10000;;;51800;21667;;18500;51107;56183;;37500;;93000
25-08-06;135303;168625;212333;141273;134070;46000;24667;27833;180250;255499;32660;34000;;11260;12500;;;52100;21500;;18500;50800;56601;;37500;;90160
28-08-06;133523;169000;210833;140665;133567;;24643;27786;180500;254167;33000;;;11000;9500;;;51943;21250;;;50500;55250;;37400;;91500
29-08-06;132357;169625;210300;140583;134400;44500;24583;27667;181250;253199;;34000;;;;;;51167;21500;;18500;52000;56001;;37250;;
30-08-06;127286;169875;204196;136500;130501;44500;24786;27857;180000;246584;33000;36000;;11250;9500;;;49667;21500;;18500;51000;54501;;36900;;89000
31-08-06;123000;166500;195208;129750;123400;42500;24800;27700;177000;242999;32000;34500;;11000;9500;;;48900;21500;;19000;50125;54002;;36875;;84000
01-09-06;122000;161500;196417;129600;123715;43500;24300;27700;174100;244000;32000;36000;;11000;8880;;;49100;21500;;18000;50400;54750;;37000;;85750
04-09-06;;160250;194625;129000;126333;43500;24000;27625;170625;;31000;34500;;11070;12500;;;49333;21500;;17500;49400;54125;;36500;;88000
05-09-06;117250;158250;186000;125333;121214;42500;23500;27200;170583;237750;32120;34500;;10820;7620;;;47083;21500;;18500;47167;54101;;36875;;81750
06-09-06;121000;157500;187917;128300;124199;43750;23583;26833;168000;243199;31620;34500;;10410;7940;;;47833;21500;;18000;47167;54752;;36125;;83750
07-09-06;125417;159333;197458;134000;126286;43500;23667;26667;171333;249417;31500;34500;;10480;7620;;;48100;21500;;18000;49250;58550;;36875;;83670
08-09-06;125500;160000;198083;132250;127999;43000;23500;26667;170500;250499;32400;34500;;10160;7120;;;49600;21500;;18000;48900;62250;;36625;;82620
11-09-06;130950;157125;202750;139250;134714;43000;23857;26643;168071;256099;31500;34500;;10000;7500;;;50900;21500;;18500;51042;63201;;36400;;82750
12-09-06;128829;155833;199256;139900;138572;40500;23750;26417;169000;253301;31750;34500;;9600;7120;;;50250;21500;;17500;49792;61127;;36100;;82380
13-09-06;128667;155625;199429;141100;139417;40000;23250;26000;166083;256799;32000;34500;;9660;8300;;;50250;21000;;18000;50083;60401;;36000;;84250
14-09-06;129250;155375;203083;140500;138750;39500;23321;25833;165750;259101;32000;34500;;9590;7000;;;51100;21000;;18000;51542;61002;;36150;;82500
15-09-06;124750;154833;197036;134917;134143;38000;23107;25857;166357;254500;30250;34000;;9000;7120;;;51100;21000;;18000;51083;60438;;35700;;82750
18-09-06;123196;156250;187298;135000;122999;38000;22938;26250;163750;249666;29250;34000;;9500;6330;;;51000;21100;;18500;49929;59601;;35875;;81500
19-09-06;126583;152333;194337;137417;122999;40000;23250;25286;159929;253999;29340;34000;;9380;6500;;;51333;21125;;18000;50300;60564;;35600;;81250
20-09-06;133398;155667;195800;143929;135749;44250;24000;26667;164000;265874;29670;34000;;10070;6000;;;51571;21125;;18000;51708;61801;;42583;;85880
21-09-06;146652;156500;207869;157375;148626;44000;23714;26286;164929;287101;31500;35500;;9750;6380;;;56500;21400;;17000;54000;65501;;42600;;89500
22-09-06;147500;159125;224563;162333;151833;44500;23750;26333;172143;283918;32000;36000;;10100;6500;;;56429;21375;;17000;57000;67001;;42375;;88500
25-09-06;149000;158333;225767;161000;151001;44000;23917;26000;169786;288501;32000;36000;;10250;7000;;;57667;21833;;18500;58475;65500;;42875;;86000
26-09-06;140905;162800;222295;152000;143666;42500;24063;26531;174000;278800;31000;36500;;10170;6500;;;56000;22500;;19500;58551;64851;;44708;;90500
27-09-06;137214;161625;212969;147583;138858;41500;23833;26375;172500;275333;31500;36500;;9820;7500;;;55643;22375;;19000;56750;62835;;43350;;86000
28-09-06;134059;159250;213152;143571;134626;42000;23500;26464;171571;269168;31250;36000;;9170;7000;;;55571;22375;;17000;57429;62951;;42750;;86500
29-09-06;134438;159200;217946;145063;133945;42000;23625;26156;171000;269918;31170;36500;;9320;7000;;;56688;22200;;18500;57607;63150;;43417;;84000
02-10-06;130670;158833;216714;142188;130112;43000;23800;26450;171200;263500;30000;36000;;9430;7030;;;56438;22200;;18500;57750;64834;;42750;;84500
03-10-06;134991;157417;221714;149071;132062;43500;23500;25650;168000;270999;30500;36000;;9510;7000;;;56286;22200;;18000;57800;64001;;43750;;83130
04-10-06;131813;153917;226429;146500;129812;42500;23600;25500;162500;267083;30250;36000;;10410;6500;;;56625;22000;;18000;59905;66918;;42313;;84380
05-10-06;128071;153125;218684;139000;127416;43000;24200;25900;159300;259200;30000;36500;;9250;7000;;;56250;22125;;18880;58375;65951;;42833;;81700
06-10-06;127000;150625;212619;135417;126786;42750;24100;25200;158250;262001;30000;34000;;9260;7000;;;54917;22333;;17500;56800;64126;;42250;;82000
09-10-06;127500;152125;212950;135500;127333;42500;26550;25625;159500;;29660;33000;;9620;7250;;;56000;21500;;17500;56100;65209;;42300;;83000
10-10-06;118357;152833;202750;126500;121286;40500;27500;25417;160917;252501;27500;31500;;9000;8500;;;50643;21875;;17500;54300;63503;;42688;;81750
11-10-06;119839;150750;203400;125875;120278;38000;26214;25000;157500;253833;27250;31500;;9440;6500;;;51857;21800;;18000;55000;63201;;42650;;79000
12-10-06;115083;150625;194150;122100;116750;37000;26000;25300;157917;239333;27000;30000;;9380;7750;;;49400;21500;;17500;53500;59125;;41400;;79250
13-10-06;113714;149188;192100;121000;115083;35500;26500;25250;155417;238599;27250;29500;;9440;8060;;;48800;22000;;17000;52000;56169;;41200;;78000
16-10-06;109571;148438;191321;117571;112833;32500;26357;25107;151071;223800;27000;30000;;9000;5500;;;46667;21625;;17500;51750;58876;;41400;;81000
17-10-06;113571;145333;194250;122286;112214;33250;26250;24708;146083;233916;26000;28500;;8500;6230;;;46800;21625;;17500;51500;57313;;41250;;76500
18-10-06;110786;144000;184714;121917;109667;32750;27583;24208;146143;229334;26130;28000;;8120;5540;;;46400;21625;;16230;50646;56063;;40200;;75500
19-10-06;110833;142875;179107;120583;107701;30500;27583;24321;143750;226901;24120;27000;;8750;5750;;;45400;21500;;15500;49750;55801;;39600;;74500
20-10-06;113000;143333;182833;122583;107701;30000;28400;24375;143800;231601;23000;25500;;8750;5750;;;45300;21500;;15000;49600;54625;5750;39125;;75000
23-10-06;114071;142500;187857;127000;109125;30000;28250;24417;143417;236666;22750;27500;;9120;5500;;;45500;21667;;16500;49333;56375;;38875;;75500
24-10-06;114929;142375;186357;126600;110583;30000;28250;24417;144250;236917;21000;26000;;9130;6250;;;45300;21667;;15500;49786;56900;;38500;;76500
25-10-06;110143;143250;181250;121583;107200;29000;27917;24036;144917;227916;21000;26700;;8750;5500;;;44583;21625;;15500;49333;55333;;37750;;76500
26-10-06;108891;140500;176297;118786;103071;27800;27357;23844;142143;221929;19000;25000;;8880;6500;;;43833;21600;;14000;48188;52708;;36800;;75380
27-10-06;110242;137042;175000;122900;103624;28500;27000;23929;138661;224411;19250;26072;;8250;6125;;;44550;20896;;14000;48250;50482;5750;36700;;73625
30-10-06;114500;134925;182306;127484;109000;29900;27461;23600;137900;227946;20500;26072;;8750;8000;;;45266;21688;;14600;50357;52167;5750;36083;;75170
31-10-06;113478;133969;183063;126698;108531;27000;27000;23800;138563;227428;20455;24143;;8130;6000;;;45768;21550;;14000;51125;49083;5750;36501;;76000
01-11-06;114781;130252;181501;126250;106626;27000;25950;23375;136675;226394;20500;23700;;8000;6250;;;46167;21350;;14400;51500;48200;;35688;;73000
