Data;BRAZIL CDS USD SR 5Y D14 Corp  (R1);INDON CDS USD SR 5Y D14 Corp  (R2);TURKEY CDS USD SR 5Y D14 Corp  (R2);COLOM CDS USD SR 5Y D14 Corp  (R2);PERU CDS USD SR 5Y D14 Corp  (R2);HUNGARY CDS USD SR 5Y D14 Corp  (R1);KOREA CDS USD SR 5Y D14 Corp  (L1);MALAYS CDS USD SR 5Y D14 Corp  (R2);PHILIP CDS USD SR 5Y D14 Corp  (R2);ARGENT CDS USD SR 5Y D14 Corp  (L2);BGARIA CDS USD SR 5Y D14 Corp  (R2);CROATB CDS USD SR 5Y D14 Corp  (R1);CZECH CDS USD SR 5Y D14 Corp  (L1);GREECE CDS USD SR 5Y D14 Corp  (L2);ICELND CDS USD SR 5Y D14 Corp  (R2);INDIA CDS USD SR 5Y D14 Corp  (R1);IRELND CDS USD SR 5Y D14 Corp  (R2);MEX CDS USD SR 5Y D14 Corp  (R2);CHILE CDS USD SR 5Y D14 Corp  (R2);MOROC CDS USD SR 5Y D14 Corp  (R2);POLAND CDS USD SR 5Y D14 Corp  (L1);RUSSIA CDS USD SR 5Y D14 Corp  (R1);REPSOU CDS USD SR 5Y D14 Corp  (R1);SLOVEN CDS USD SR 5Y D14 Corp  (R1);THAI CDS USD SR 5Y D14 Corp  (R2);BTUN CDS USD SR 5Y D14 Corp  (R1);VIETNM CDS USD SR 5Y D14 Corp  (R2)
17-02-11;115,17;149,56;170,72;117,05;111,82;;97,00;79,79;138,06;627,13;;;;;;;589,16;114,01;77,81;;;146,73;135,83;;112,88;;
18-02-11;115,00;146,36;172,18;117,33;111,00;;97,27;78,38;137,37;615,38;;;;;;;582,99;114,40;77,34;;;147,44;137,02;;112,98;;
21-02-11;115,68;145,70;174,75;117,95;111,70;;98,50;77,19;138,36;614,30;;;;;;;588,21;114,44;80,43;;;152,32;137,14;;113,03;;
22-02-11;121,73;152,65;175,81;123,15;116,79;;101,27;79,72;142,65;629,28;;;;;;;591,52;119,48;82,37;;;151,70;140,56;;118,51;;
23-02-11;121,95;153,56;178,39;123,60;117,26;;101,16;79,52;142,37;671,58;;;;;;;595,84;118,31;82,81;;;150,16;138,78;;118,33;;
24-02-11;120,88;151,97;178,64;122,74;116,58;;103,40;82,49;143,12;681,21;;;;;;;602,46;117,58;81,76;;;150,44;139,83;;120,14;;
25-02-11;118,00;148,18;175,67;119,87;113,83;;99,65;79,41;141,16;649,13;;;;;;;598,99;116,77;79,44;;;144,87;137,82;;117,63;;
28-02-11;118,00;147,43;173,67;119,91;113,34;;101,92;79,84;141,01;657,99;;;;;;;585,28;114,47;78,38;;;139,50;134,46;;116,51;;
01-03-11;119,21;148,20;175,50;121,67;114,31;;100,74;79,29;138,66;664,33;;;;;;;574,74;114,56;79,43;;;138,83;134,70;;116,45;;
02-03-11;118,59;149,33;176,46;121,79;114,70;;101,66;77,97;139,83;648,16;;;;;;;573,65;114,56;79,09;;;136,84;132,52;;117,33;;
03-03-11;113,78;147,39;168,59;116,51;108,87;;100,51;77,67;137,64;613,72;;;;;;;571,30;110,67;74,49;;;129,34;130,17;;115,81;;
04-03-11;114,55;143,55;166,08;115,57;111,31;;100,33;76,24;134,60;610,59;;;;;;;576,91;109,00;73,47;;;126,50;128,94;;115,46;;
07-03-11;113,62;144,74;164,67;114,69;112,79;;101,27;76,43;136,33;602,67;;;;;;;580,86;107,96;72,37;;;123,73;124,31;;116,08;;
08-03-11;110,63;143,09;162,11;111,95;111,43;;99,97;75,89;132,33;592,72;;;;;;;579,74;105,07;68,59;;;126,34;124,97;;114,01;;
09-03-11;110,20;142,42;160,76;111,32;111,49;;98,10;75,40;132,67;591,09;;;;;;;586,68;105,22;64,59;;;126,57;124,32;;111,97;;
10-03-11;114,51;142,44;161,89;115,25;115,89;;99,21;75,15;132,55;619,14;;;;;;;592,32;108,98;68,31;;;130,64;125,95;;111,72;;
11-03-11;114,18;144,51;161,22;114,81;116,31;;102,00;77,33;134,13;629,56;;;;;;;596,95;108,18;68,70;;;131,90;127,99;;114,28;;
14-03-11;115,00;144,32;160,18;115,18;119,18;;101,83;77,84;133,93;634,55;;;;;;;604,86;109,19;70,02;;;131,94;126,70;;114,33;;
15-03-11;116,76;150,43;166,00;116,94;119,55;;109,34;80,60;141,38;654,11;;;;;;;600,06;110,38;70,84;;;137,38;130,99;;121,07;;
16-03-11;119,33;144,56;168,25;120,04;122,17;;104,02;77,82;135,35;661,84;;;;;;;589,75;113,27;73,02;;;138,73;132,11;;117,78;;
17-03-11;118,20;144,78;167,77;118,51;120,86;;105,05;79,34;134,87;657,69;;;;;;;578,13;112,85;71,23;;;136,63;129,91;;119,72;;
18-03-11;116,68;141,53;162,75;117,35;118,96;;102,60;76,75;131,45;643,42;;;;;;;577,88;111,07;71,39;;;132,88;126,46;;117,97;;
21-03-11;115,01;142,96;161,50;115,46;125,21;;103,33;77,33;132,15;627,99;;;;;;;586,24;109,00;67,96;;;132,88;125,38;;118,03;;
22-03-11;115,99;145,71;157,86;116,09;128,35;;104,50;77,81;133,99;617,40;;;;;;;617,16;110,15;67,84;;;130,88;124,07;;116,85;;
23-03-11;115,96;147,06;161,07;116,19;128,41;;106,34;79,33;136,04;612,30;;;;;;;613,09;110,01;67,13;;;133,50;124,17;;120,51;;
24-03-11;115,00;146,94;160,00;114,60;125,86;;107,03;78,54;136,96;604,06;;;;;;;605,84;108,14;66,30;;;130,95;122,72;;119,50;;
25-03-11;114,10;145,32;159,06;113,90;125,40;;104,97;77,63;134,91;600,24;;;;;;;618,12;107,68;65,17;;;128,55;120,81;;115,79;;
28-03-11;115,64;145,89;160,00;115,35;136,64;;102,98;77,13;135,33;603,40;;;;;;;602,35;108,42;65,69;;;127,83;121,00;;118,00;;
29-03-11;113,35;145,72;162,75;112,68;139,69;;102,55;77,09;135,86;605,08;;;;;;;609,12;106,51;64,18;;;129,42;122,19;;115,52;;
30-03-11;113,07;140,55;161,00;111,88;138,31;;100,34;75,80;131,30;603,42;;;;;;;622,39;106,24;62,50;;;128,49;120,74;;113,95;;
31-03-11;111,72;144,02;158,25;109,19;138,32;;101,08;75,00;133,11;595,68;;;;;;;642,19;105,42;63,34;;;128,34;120,38;;115,38;;
01-04-11;110,34;141,54;153,10;107,84;139,02;;99,38;74,80;131,43;574,94;;;;;;;625,40;102,85;62,51;;;124,00;117,38;;113,91;;
04-04-11;108,42;138,00;147,38;105,84;153,62;;95,07;72,81;128,59;561,67;;;;;;;599,54;100,65;59,99;;;121,50;116,88;;113,10;;
05-04-11;108,63;138,00;145,99;105,78;154,55;;95,00;72,99;128,38;565,74;;;;;;;577,40;101,43;61,19;;;123,94;118,15;;116,40;;
06-04-11;107,06;138,17;142,13;104,97;150,32;;95,55;72,00;128,34;564,33;;;;;;;531,03;99,72;59,47;;;122,19;116,25;;109,70;;
07-04-11;106,99;138,00;143,13;103,59;138,55;;96,00;72,59;127,49;563,21;;;;;;;523,00;100,23;61,04;;;123,42;117,50;;109,83;;
08-04-11;104,67;135,29;142,24;101,84;130,28;;96,54;72,55;127,61;549,53;;;;;;;509,16;98,09;57,42;;;121,67;116,35;;109,67;;
11-04-11;104,68;136,04;144,88;100,88;135,69;;97,17;72,83;129,50;550,08;;;;;;;516,69;97,69;59,58;;;123,00;117,27;;111,07;;
12-04-11;107,30;140,21;148,72;101,76;138,60;;99,80;74,95;131,67;556,00;;;;;;;531,48;99,77;61,15;;;126,88;120,59;;113,55;;
13-04-11;107,00;139,64;147,21;99,76;152,74;;99,24;74,84;132,13;555,08;;;;;;;534,86;100,52;59,97;;;125,72;118,08;;115,01;;
14-04-11;107,68;144,51;150,60;100,51;153,29;;99,59;76,12;132,83;558,00;;;;;;;546,27;100,57;59,87;;;129,05;118,50;;113,81;;
15-04-11;106,91;141,00;150,34;99,69;153,93;;99,31;76,92;134,24;557,20;;;;;;;570,51;99,78;59,77;;;128,80;118,98;;113,17;;
18-04-11;109,67;141,99;158,33;102,33;151,88;;100,66;76,94;135,60;570,00;;;;;;;609,32;102,00;61,01;;;138,59;128,30;;116,16;;
19-04-11;109,95;143,38;156,23;101,97;151,74;;99,89;76,66;134,95;570,33;;;;;;;596,24;102,61;61,44;;;135,31;125,29;;117,34;;
20-04-11;108,86;141,61;152,67;101,62;149,67;;98,77;75,65;133,51;571,33;;;;;;;622,74;101,96;61,15;;;130,74;123,70;;115,55;;
21-04-11;109,34;141,73;152,25;101,62;148,34;;98,13;75,39;134,37;571,68;;;;;;;643,42;102,03;60,43;;;130,29;121,95;;115,63;;
22-04-11;109,38;141,67;152,25;101,34;148,02;;98,00;76,61;134,34;571,28;;;;;;;643,00;102,00;60,35;;;130,39;121,75;;114,65;;
25-04-11;108,67;142,46;152,23;100,81;152,92;;97,63;75,27;134,22;573,35;;;;;;;641,15;101,15;59,52;;;130,42;122,05;;114,80;;
26-04-11;107,34;139,84;153,04;100,50;162,41;;97,47;74,89;132,93;581,67;;;;;;;663,24;99,39;59,78;;;130,22;121,43;;115,29;;
27-04-11;108,00;137,23;149,45;101,33;171,52;;97,38;75,04;131,37;592,33;;;;;;;663,49;100,24;60,06;;;128,30;120,22;;114,98;;
28-04-11;107,34;138,17;147,90;101,94;164,15;;96,97;74,41;127,50;591,46;;;;;;;656,83;100,00;59,79;;;127,77;119,11;;114,15;;
29-04-11;105,35;134,24;147,47;100,18;154,54;;95,76;74,59;127,65;586,74;;;;;;;661,17;98,52;59,41;;;128,01;117,64;;113,71;;
02-05-11;104,36;133,62;147,37;99,14;155,36;;95,34;74,39;129,29;582,59;;;;;;;657,07;98,04;57,31;;;130,30;117,68;;114,06;;
03-05-11;103,39;135,45;147,25;98,92;153,47;;96,56;74,11;130,01;583,54;;;;;;;662,36;97,66;59,11;;;127,61;118,50;;113,83;;
04-05-11;104,25;136,24;149,31;99,12;147,32;;97,69;75,55;131,50;582,75;;;;;;;642,12;97,77;58,63;;;128,30;117,11;;115,63;;
05-05-11;105,13;136,93;153,18;100,33;141,78;;98,19;76,58;133,33;597,09;;;;;;;651,27;100,34;58,74;;;131,05;121,11;;116,12;;
06-05-11;104,50;133,95;150,34;99,81;137,26;;97,19;76,72;131,41;591,38;;;;;;;654,50;100,05;60,57;;;130,63;119,67;;116,01;;
09-05-11;104,84;134,34;155,38;100,61;135,26;;97,17;74,97;131,61;592,36;;;;;;;681,97;100,14;59,58;;;134,19;121,56;;118,48;;
10-05-11;103,03;133,38;152,00;100,53;136,71;;96,95;75,52;130,55;595,34;;;;;;;670,24;98,52;59,50;;;131,88;119,14;;116,02;;
11-05-11;103,25;133,50;155,25;100,65;139,24;;96,83;75,87;131,26;595,57;;;;;;;660,67;98,38;59,97;;;131,83;119,38;;116,33;;
12-05-11;103,00;135,11;158,25;101,55;134,87;;97,55;76,50;132,54;587,47;;;;;;;643,84;99,00;60,21;;;134,38;120,79;;118,36;;
13-05-11;102,50;134,62;159,29;101,34;132,52;;97,00;76,51;132,07;589,59;;;;;;;631,13;99,00;61,59;;;134,39;121,45;;119,53;;
16-05-11;101,77;135,98;157,88;101,29;131,96;;97,92;77,71;133,73;592,69;;;;;;;601,10;98,85;61,92;;;134,65;119,12;;120,67;;
17-05-11;101,01;137,13;158,93;100,90;132,59;;98,12;77,73;134,28;604,11;;;;;;;611,40;98,99;62,78;;;134,62;119,79;;120,54;;
18-05-11;100,00;135,17;157,67;97,83;130,95;;96,22;76,94;132,88;595,84;;;;;;;619,99;98,00;63,65;;;133,72;119,45;;119,71;;
19-05-11;100,22;134,36;158,00;98,41;130,77;;94,61;75,67;132,60;596,37;;;;;;;626,65;98,50;64,82;;;133,83;118,83;;116,50;;
20-05-11;101,92;131,33;160,67;99,92;131,86;;95,03;76,28;131,45;597,20;;;;;;;639,01;99,69;65,36;;;135,36;119,67;;117,58;;
23-05-11;103,61;134,84;166,33;101,36;127,75;;98,50;78,86;135,36;605,66;;;;;;;655,86;100,95;67,15;;;141,30;124,87;;120,04;;
24-05-11;104,46;134,22;163,64;101,85;126,38;;97,67;77,33;134,17;603,21;;;;;;;661,62;101,40;67,99;;;140,13;121,98;;117,74;;
25-05-11;104,99;134,99;165,67;102,17;127,69;;97,94;78,61;135,11;604,33;;;;;;;662,01;102,68;68,40;;;140,17;121,54;;120,75;;
26-05-11;107,67;134,97;167,67;105,60;127,10;;97,83;79,44;134,63;615,76;;;;;;;670,37;106,05;70,25;;;142,16;122,50;;121,09;;
27-05-11;107,67;131,74;167,23;105,09;126,70;;98,35;79,69;135,03;614,34;;;;;;;675,80;105,34;69,08;;;143,00;122,17;;121,47;;
30-05-11;107,34;135,46;166,95;104,76;126,35;;98,34;79,76;134,42;614,35;;;;;;;675,81;104,99;68,74;;;142,18;122,84;;121,45;;
31-05-11;104,07;132,30;164,00;100,84;133,09;;96,27;78,42;131,95;602,78;;;;;;;669,08;102,95;67,87;;;138,64;120,96;;120,29;;
01-06-11;106,34;135,12;166,67;100,42;146,29;;96,25;77,04;131,26;624,72;;;;;;;670,99;104,05;68,93;;;139,72;120,83;;117,17;;
02-06-11;107,64;131,50;167,02;101,19;147,91;;96,28;76,77;130,92;621,75;;;;;;;671,64;104,55;69,44;;;138,81;120,70;;119,96;;
03-06-11;108,22;134,82;163,94;102,50;145,80;;98,83;78,77;134,22;619,56;;;;;;;641,80;105,11;69,84;;;137,68;119,88;;118,93;;
06-06-11;109,70;135,12;162,34;103,31;163,69;;98,58;79,94;135,11;619,62;;;;;;;649,96;105,74;70,11;;;135,00;119,97;;119,27;;
07-06-11;109,00;134,30;159,67;103,39;169,03;;97,71;77,66;133,67;619,19;;;;;;;649,16;105,67;69,43;;;132,52;118,11;;121,63;;
08-06-11;111,29;134,46;163,00;103,87;151,59;;98,00;78,22;133,88;616,99;;;;;;;682,68;107,55;70,72;;;135,67;119,83;;121,53;;
09-06-11;109,80;134,71;163,69;103,86;142,65;;98,63;81,09;134,55;602,50;;;;;;;690,84;106,34;70,35;;;138,09;119,98;;120,22;;
10-06-11;113,13;135,25;168,47;106,42;144,53;;99,08;82,82;135,33;596,38;;;;;;;707,94;107,25;72,82;;;142,45;122,66;;125,50;;
13-06-11;113,07;135,98;170,89;108,06;147,17;;99,18;83,72;135,89;598,35;;;;;;;739,67;109,00;73,74;;;144,00;121,38;;127,74;;
14-06-11;109,78;134,28;165,30;104,88;144,36;;98,25;83,57;134,34;588,81;;;;;;;725,47;106,17;72,32;;;140,82;119,29;;126,03;;
15-06-11;111,35;133,10;169,63;105,85;145,59;;98,72;83,60;133,26;616,06;;;;;;;767,66;109,47;72,95;;;141,99;121,29;;126,93;;
16-06-11;116,25;134,67;175,33;110,29;151,19;;98,79;84,50;134,10;628,55;;;;;;;804,47;111,66;75,42;;;145,22;124,31;;133,03;;
17-06-11;115,75;135,96;173,00;110,68;150,00;;96,05;83,42;130,68;629,56;;;;;;;770,72;111,76;75,07;;;143,32;122,33;;132,44;;
20-06-11;117,00;138,86;178,21;112,23;151,50;;101,75;89,50;138,84;633,22;;;;;;;774,23;113,00;76,26;;;149,12;126,00;;139,00;;
21-06-11;114,00;139,96;173,83;110,31;144,91;;100,76;88,49;137,94;624,39;;;;;;;731,30;110,66;75,10;;;141,75;122,11;;140,73;;
22-06-11;114,20;146,81;175,38;110,18;145,69;;103,66;92,10;142,73;629,79;;;;;;;762,21;109,99;75,69;;;146,00;124,91;;151,05;;
23-06-11;118,59;142,23;188,00;114,26;150,08;;104,68;93,45;141,49;640,52;;;;;;;799,36;115,07;78,57;;;157,38;134,91;;151,00;;
24-06-11;118,36;145,90;190,63;114,89;149,84;;103,44;93,81;141,27;644,72;;;;;;;807,08;115,47;78,34;;;161,06;136,09;;148,29;;
27-06-11;118,77;146,49;189,85;115,24;146,73;;105,24;94,38;143,56;648,26;;;;;;;823,94;115,48;78,09;;;160,14;135,81;;149,71;;
28-06-11;116,78;147,63;183,39;113,63;144,02;;105,77;95,65;142,56;639,37;;;;;;;795,40;114,05;77,80;;;153,34;130,70;;148,43;;
29-06-11;114,51;146,46;181,06;111,88;141,36;;105,43;94,67;141,37;620,46;;;;;;;783,76;111,41;76,68;;;149,00;127,84;;139,19;;
30-06-11;110,01;141,75;175,68;108,14;131,45;;102,86;90,68;138,71;588,72;;;;;;;769,28;107,49;75,66;;;142,38;123,87;;132,39;;
01-07-11;108,85;144,03;172,41;107,37;131,79;;101,32;89,47;137,57;578,39;;;;;;;762,02;107,42;74,35;;;140,12;123,12;;129,22;;
04-07-11;108,67;139,57;172,61;107,34;130,34;;100,57;89,03;135,52;571,01;;;;;;;728,75;107,01;74,23;;;140,39;123,39;;120,41;;
05-07-11;108,04;136,03;174,69;107,04;128,61;;98,72;87,73;132,51;582,74;;;;;;;738,18;106,09;75,03;;;140,67;123,93;;123,24;;
06-07-11;108,66;137,79;182,07;106,91;127,66;;101,67;89,71;134,63;592,41;;;;;;;837,64;106,96;75,42;;;144,00;128,02;;125,67;;
07-07-11;107,33;132,46;179,04;105,33;126,02;;100,84;90,17;133,34;590,75;;;;;;;854,33;105,94;73,40;;;141,17;127,32;;130,33;;
08-07-11;108,00;135,12;181,94;106,00;126,63;;100,28;89,58;133,27;601,29;;;;;;;899,90;106,83;73,93;;;144,24;127,82;;123,03;;
11-07-11;114,67;138,33;193,97;111,89;127,44;;106,67;100,51;137,73;639,03;;;;;;;1007,64;112,42;77,41;;;155,06;135,15;;132,62;;
12-07-11;116,96;140,57;192,37;113,48;128,68;;107,73;101,63;139,15;637,99;;;;;;;994,78;115,12;75,89;;;152,59;134,98;;127,45;;
13-07-11;115,38;137,83;187,41;112,89;126,43;;103,83;98,17;136,84;623,33;;;;;;;1057,97;113,74;75,32;;;149,04;131,64;;124,21;;
14-07-11;117,40;140,56;188,09;113,89;128,76;;103,17;98,83;137,78;633,95;;;;;;;1082,81;114,90;75,76;;;148,99;131,47;;128,75;;
15-07-11;116,30;139,93;190,59;114,73;128,20;;105,83;99,05;139,73;621,76;;;;;;;1128,89;114,62;75,91;;;150,70;131,98;;129,76;;
18-07-11;119,68;144,15;195,47;117,26;128,32;;108,48;101,78;141,66;634,00;;;;;;;1191,50;117,41;77,00;;;154,33;135,92;;132,95;;
19-07-11;118,21;138,21;192,46;117,06;127,44;;106,66;100,22;139,19;627,25;;;;;;;1162,17;117,45;76,48;;;151,62;133,99;;125,62;;
20-07-11;116,44;138,00;187,08;113,94;129,12;;105,47;98,95;138,21;623,33;;;;;;;1060,01;114,09;73,88;;;149,34;129,94;;124,52;;
21-07-11;111,98;135,47;183,94;109,81;121,09;;103,95;95,44;135,47;608,02;;;;;;;913,86;109,81;72,91;;;143,53;127,32;;122,81;;
22-07-11;111,36;134,55;185,78;109,96;120,89;;101,75;92,80;133,60;602,66;;;;;;;870,04;109,89;73,34;;;143,39;127,19;;120,62;;
25-07-11;113,98;135,27;191,62;112,48;123,02;;104,23;94,03;134,61;597,22;;;;;;;902,61;111,48;73,88;;;145,64;128,08;;121,39;;
26-07-11;113,38;136,48;191,10;111,70;123,30;;103,22;93,38;133,52;593,09;;;;;;;875,93;111,37;73,38;;;144,00;127,99;;121,50;;
27-07-11;115,01;134,35;188,05;112,78;124,12;;102,95;93,22;133,12;603,44;;;;;;;838,52;111,98;70,30;;;143,35;128,30;;120,06;;
28-07-11;113,12;135,47;185,08;111,22;122,64;;102,69;91,87;132,24;596,00;;;;;;;778,27;110,60;70,93;;;140,00;126,98;;124,34;;
29-07-11;113,55;133,08;192,73;111,77;122,87;;103,00;92,33;132,34;593,33;;;;;;;789,84;111,00;71,21;;;141,87;125,45;;122,65;;
01-08-11;112,25;131,69;190,36;110,00;121,67;;101,84;91,67;131,19;586,75;;;;;;;816,52;109,33;71,08;;;142,00;126,93;;121,58;;
02-08-11;114,37;134,14;193,63;111,18;123,51;;104,69;93,47;133,00;593,70;;;;;;;842,06;111,12;70,52;;;144,34;127,23;;124,72;;
03-08-11;115,12;136,12;194,80;112,86;124,99;;105,16;94,16;133,85;591,33;;;;;;;850,35;112,67;70,70;;;147,96;132,42;;123,16;;
04-08-11;128,77;137,66;210,44;125,26;139,64;;110,99;96,94;138,71;623,00;;;;;;;842,71;124,72;75,60;;;158,00;137,64;;127,97;;
05-08-11;130,67;142,81;228,65;127,67;142,56;;113,71;100,85;141,22;681,34;;;;;;;774,32;128,51;77,87;;;170,47;146,10;;134,86;;
08-08-11;160,86;149,18;240,30;157,88;172,00;;121,96;107,36;150,80;765,16;;;;;;;747,49;160,39;91,36;;;181,22;152,35;;135,39;;
09-08-11;152,66;155,34;245,58;150,03;161,95;;122,51;110,89;153,46;743,65;;;;;;;759,19;152,02;89,21;;;197,31;157,36;;142,90;;
10-08-11;163,08;157,05;254,04;161,07;174,44;;126,79;110,39;153,09;792,58;;;;;;;790,37;165,59;97,50;;;203,39;166,40;;140,81;;
11-08-11;160,72;159,94;266,29;160,83;170,66;;133,08;113,16;156,66;792,56;;;;;;;788,46;161,32;105,75;;;218,05;179,83;;146,90;;
12-08-11;154,17;167,69;250,84;154,33;164,33;;139,99;126,97;170,44;759,33;;;;;;;752,71;154,67;101,68;;;197,55;162,36;;145,75;;
15-08-11;138,90;164,25;235,61;137,57;148,10;;132,36;119,81;162,99;723,35;;;;;;;736,98;140,12;97,61;;;185,91;147,35;;137,77;;
16-08-11;141,26;165,23;235,05;138,10;148,96;;132,53;120,74;162,32;749,26;;;;;;;754,49;142,23;97,31;;;187,10;148,99;;137,68;;
17-08-11;138,10;161,12;224,77;134,91;144,63;;129,53;119,54;159,70;740,17;;;;;;;761,96;137,60;93,66;;;179,28;141,93;;136,04;;
18-08-11;145,63;162,83;235,70;142,32;152,21;;129,64;116,25;160,08;783,91;;;;;;;786,37;145,69;97,33;;;192,52;149,54;;136,64;;
19-08-11;146,45;165,55;233,70;143,75;152,19;;133,67;121,08;161,36;777,32;;;;;;;798,00;145,49;99,34;;;192,20;150,93;;140,13;;
22-08-11;152,98;168,67;238,73;150,32;158,82;;134,38;120,96;161,68;797,66;;;;;;;817,18;152,24;100,06;;;197,02;154,97;;140,66;;
23-08-11;159,03;171,61;248,26;154,83;163,13;;137,32;124,04;166,98;819,41;;;;;;;839,08;157,73;104,86;;;206,46;162,81;;144,57;;
24-08-11;162,31;177,30;254,71;160,75;169,03;;142,53;129,26;173,68;826,64;;;;;;;843,59;160,60;106,13;;;211,98;166,21;;147,23;;
25-08-11;162,75;174,71;247,95;160,76;169,98;;138,23;124,52;169,24;842,40;;;;;;;837,01;161,78;104,61;;;206,76;165,00;;142,80;;
26-08-11;163,27;177,00;245,22;162,28;171,24;;141,27;127,33;172,67;831,23;;;;;;;829,44;163,28;105,35;;;205,56;167,99;;145,90;;
29-08-11;159,68;175,94;246,37;158,50;167,13;;138,87;126,21;170,54;811,56;;;;;;;826,11;159,70;103,32;;;206,43;165,52;;144,37;;
30-08-11;153,84;168,34;238,63;152,49;160,80;;135,44;125,28;168,19;781,69;;;;;;;810,48;153,16;99,35;;;199,68;160,03;;140,56;;
31-08-11;141,63;164,65;226,58;139,06;148,45;;130,35;118,74;161,71;763,41;;;;;;;769,41;140,48;94,72;;;189,80;152,14;;136,06;;
01-09-11;143,00;163,71;225,03;142,38;148,00;;130,43;117,21;160,29;789,27;;;;;;;780,69;142,20;94,38;;;187,04;149,74;;134,57;;
02-09-11;149,99;170,71;232,50;149,23;154,00;;134,69;119,01;165,05;816,10;;;;;;;795,88;149,49;96,49;;;193,80;156,98;;138,86;;
05-09-11;152,67;172,18;237,25;153,14;156,35;;138,65;126,13;169,82;831,29;;;;;;;845,05;152,00;97,28;;;201,09;162,41;;142,09;;
06-09-11;159,50;179,34;243,37;159,31;163,92;;138,99;127,00;170,59;860,26;;;;;;;838,33;158,33;103,21;;;206,98;169,58;;142,22;;
07-09-11;151,50;175,34;231,75;151,33;157,62;;134,95;123,93;168,67;827,49;;;;;;;821,25;152,09;100,73;;;196,59;158,86;;138,43;;
08-09-11;155,68;173,71;230,81;156,14;159,60;;136,50;125,05;170,02;822,90;;;;;;;830,23;154,40;101,53;;;196,72;156,78;;140,72;;
09-09-11;168,17;176,89;246,21;168,31;173,34;;139,96;126,90;173,99;850,70;;;;;;;870,62;167,87;107,18;;;213,76;170,63;;143,94;;
12-09-11;173,63;191,12;256,29;173,17;178,50;;154,02;138,26;184,87;859,89;;;;;;;913,33;174,11;116,27;;;223,94;174,98;;151,44;;
13-09-11;171,13;189,88;255,62;171,00;176,50;;151,60;136,98;184,81;856,75;;;;;;;888,64;170,83;115,62;;;222,93;174,52;;158,08;;
14-09-11;171,10;193,04;259,42;171,56;175,33;;153,36;137,32;187,13;872,75;;;;;;;832,15;170,18;115,41;;;226,98;175,94;;156,58;;
15-09-11;163,61;193,33;251,88;163,83;169,05;;155,21;140,13;186,75;868,86;;;;;;;792,61;162,89;115,54;;;220,31;172,11;;160,85;;
16-09-11;160,17;188,51;246,59;160,33;164,83;;147,87;134,42;179,50;863,67;;;;;;;796,98;159,17;113,55;;;216,13;169,28;;157,67;;
19-09-11;166,78;192,28;259,95;166,50;170,71;;151,85;138,92;184,22;877,64;;;;;;;813,33;166,55;115,72;;;229,34;178,98;;162,63;;
20-09-11;175,10;195,23;257,00;174,98;180,94;;154,62;141,65;188,31;945,70;;;;;;;818,33;176,42;114,51;;;231,33;178,98;;165,38;;
21-09-11;194,92;221,80;264,78;195,60;203,36;;164,98;147,88;203,59;987,26;;;;;;;803,11;198,74;126,70;;;235,05;185,67;;173,36;;
22-09-11;213,43;260,44;299,52;215,65;221,43;;189,88;171,80;229,85;1057,71;;;;;;;805,17;216,52;146,20;;;287,14;218,13;;198,65;;
23-09-11;207,98;260,95;315,05;212,44;217,16;;187,64;166,54;229,96;1033,89;;;;;;;797,99;213,21;145,52;;;308,33;228,29;;196,15;;
26-09-11;194,90;259,91;320,23;193,19;198,02;;191,25;173,47;239,76;1044,09;;;;;;;791,33;196,22;145,20;;;321,29;230,83;;209,49;;
27-09-11;180,97;265,57;284,33;180,89;185,35;;174,69;163,14;220,48;992,74;;;;;;;745,00;183,11;129,84;;;290,47;198,03;;207,83;;
28-09-11;190,46;274,33;285,47;187,35;192,09;;181,16;169,40;225,33;1044,53;;;;;;;715,33;188,07;142,08;;;296,27;199,88;;218,24;;
29-09-11;189,00;277,42;278,29;188,37;193,55;;186,11;183,69;228,08;1037,33;;;;;;;696,67;187,55;143,60;;;290,17;200,09;;208,63;;
30-09-11;201,76;291,49;294,46;201,49;205,00;;215,24;196,85;256,64;1084,27;;;;;;;700,40;197,32;155,00;;;309,37;211,51;;236,96;;
03-10-11;215,10;306,60;299,88;215,37;219,50;;220,38;205,86;265,03;1115,10;;;;;;;693,50;215,04;157,02;;;318,67;220,08;;240,41;;
04-10-11;215,54;313,35;314,98;215,92;219,58;;222,31;205,54;263,77;1186,68;;;;;;;727,33;216,96;164,37;;;337,98;230,33;;243,30;;
05-10-11;198,49;304,15;289,33;203,07;202,35;;215,86;202,65;256,50;1130,34;;;;;;;713,33;197,82;154,44;;;313,67;207,98;;238,77;;
06-10-11;187,86;288,43;278,33;190,55;191,54;;201,48;187,38;245,79;1121,04;;;;;;;698,33;186,49;149,48;;;291,33;191,65;;225,02;;
07-10-11;182,99;280,30;276,71;187,55;187,44;;193,88;180,00;234,24;1108,86;;;;;;;701,94;183,41;147,22;;;288,06;189,21;;214,43;;
10-10-11;181,33;258,00;269,84;184,57;184,10;;185,89;172,71;220,45;1117,70;;;;;;;678,33;177,96;145,14;;;278,94;182,93;;207,17;;
11-10-11;172,44;257,73;265,57;176,41;175,97;;179,59;171,97;215,35;1070,87;;;;;;;695,00;170,89;142,74;;;269,50;177,04;;209,78;;
12-10-11;148,92;252,16;247,01;149,67;150,28;;179,15;168,42;211,46;963,82;;;;;;;710,00;145,43;123,85;;;246,46;157,19;;203,98;;
